dataset,split,group,image,original_split
dataset_2,train,c3f99d28-test_image_57,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/c3f99d28-test_image_57_flipped_jpg.rf.b901195b0548444f6283087d102f50f3.jpg,train
dataset_2,train,086c78e9-IMG_20220927_111525,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/086c78e9-IMG_20220927_111525_flipped_jpg.rf.321b32a87a6047903135a7dc6255e9a0.jpg,train
dataset_2,train,07740dc5-test_image_62,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/07740dc5-test_image_62_jpg.rf.b5507ae20f399bb1f4980ccf6fd3e86a.jpg,train
dataset_2,val,train_1_640_aug_09,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/train_1_640_aug_09_combined_3_jpg.rf.72088d8f376657aabcec3f62ee341470.jpg,train
dataset_2,test,train_5_640_aug_02,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/train_5_640_aug_02_brightness_jpg.rf.e9806997ccf9f68645875411cd58831a.jpg,train
dataset_2,train,c909cbff-test_image_5,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/c909cbff-test_image_5_jpg.rf.7dfa8362eb55024e83a704e384213966.jpg,train
dataset_2,train,710b1107-IMG_20220927_111457,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/710b1107-IMG_20220927_111457_jpg.rf.f39e9eb74f05e1dbfacbe249c2278106.jpg,train
dataset_2,train,242e37b9-test_image_37,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/242e37b9-test_image_37_jpg.rf.307962fe998502ee8ebdecbc7505ce1e.jpg,train
dataset_2,train,1728981480902,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1728981480902_jpg.rf.c1ca073fd853f8e7f8c6108bbe2b0831.jpg,train
dataset_2,train,train_5_0_640,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/train_5_0_640_jpg.rf.c96acfa23841f6259ab07bb9ce378e8b.jpg,train
dataset_2,train,train_5_640_aug_10,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/train_5_640_aug_10_combined_4_jpg.rf.c4d8f315e1cd7e5d4922a9adb78a9b12.jpg,train
dataset_2,train,4dbed80f-test_image_52,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/4dbed80f-test_image_52_flipped_jpg.rf.86a5414b151f9a6683a468449d238f92.jpg,train
dataset_2,test,48d2499d-test_image_41,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/48d2499d-test_image_41_jpg.rf.965139c956521dfa10a1a0d2ee5a9916.jpg,train
dataset_2,train,e3e94878-IMG_20220927_164818,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/e3e94878-IMG_20220927_164818_flipped_jpg.rf.6efe0dfae5891d06968f6d9f807311ff.jpg,train
dataset_2,train,aa74e27f-IMG_20220927_111648,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/aa74e27f-IMG_20220927_111648_flipped_jpg.rf.6c5cc9fcc79764d7550a892b67b6e325.jpg,train
dataset_2,val,152d2b8e-IMG_20220927_111032,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/152d2b8e-IMG_20220927_111032_flipped_jpg.rf.87e4f0e0ebb9d1e28e14c689c673e8b9.jpg,train
dataset_2,train,8ea041b2-test_image_12,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/8ea041b2-test_image_12_jpg.rf.dd1795e0e50191cb1d1cccb24061dd3c.jpg,train
dataset_2,test,1728981481019,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1728981481019_jpg.rf.ce90a5aca2f31e4d09f901babe098118.jpg,train
dataset_2,train,4bd69ec9-test_image_65,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/4bd69ec9-test_image_65_jpg.rf.b9fb7d2f6d7c796ec6d68e8867af941c.jpg,train
dataset_2,train,9985c2f9-IMG_20220927_111707,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/9985c2f9-IMG_20220927_111707_flipped_jpg.rf.cc990f261b3b5f21f421044b99efc318.jpg,train
dataset_2,train,39ef0b02-test_image_39,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/39ef0b02-test_image_39_jpg.rf.fb65b8b9125abba0df811a73de4958a4.jpg,train
dataset_2,train,4e686944-IMG_20220927_111204,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/4e686944-IMG_20220927_111204_flipped_jpg.rf.de2735a0c8c344b1d7970cc0e8a3bfb0.jpg,train
dataset_2,val,train_1_640_aug_02,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/train_1_640_aug_02_brightness_jpg.rf.9c2699d4344f9031724f984977732875.jpg,train
dataset_2,train,131d6822-test_image_4,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/131d6822-test_image_4_jpg.rf.d3426fb14368c0ea45f5e0947425bdb9.jpg,train
dataset_2,train,0f4abd8d-test_image_54,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/0f4abd8d-test_image_54_flipped_jpg.rf.31c562f4c288cc21f7472d0846722019.jpg,train
dataset_2,train,654f7a3e-test_image_31,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/654f7a3e-test_image_31_jpg.rf.74b35105001837bda7adbf16e7739088.jpg,train
dataset_2,val,13aa947b-IMG_20220927_111228,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/13aa947b-IMG_20220927_111228_jpg.rf.d94a9716c7f9d3b4e2314c43e568f0cf.jpg,train
dataset_2,val,32fe7fa0-IMG_20220927_111507,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/32fe7fa0-IMG_20220927_111507_flipped_jpg.rf.992a16262492d6fe88beb4392d961ba5.jpg,train
dataset_2,test,f5c2b746-IMG_20220927_164844,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/f5c2b746-IMG_20220927_164844_flipped_jpg.rf.02400b6850126935e66b40a6304dfa74.jpg,train
dataset_2,train,e82a2876-IMG_20220927_111515,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/e82a2876-IMG_20220927_111515_jpg.rf.57e8048395331e71af4a57dab33741ad.jpg,train
dataset_2,val,e563fc36-test_image_59,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/e563fc36-test_image_59_jpg.rf.3f6b7e7199f0173cefcaaf1639891bb4.jpg,train
dataset_2,val,1729063780393,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1729063780393_jpg.rf.2899bfd66951f9acf3f27c49992207c9.jpg,train
dataset_2,train,train_5_640_aug_07,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/train_5_640_aug_07_combined_1_jpg.rf.0d641234f99766de78240488b3512c69.jpg,train
dataset_2,train,6e4bf0c9-IMG_20220927_111503,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/6e4bf0c9-IMG_20220927_111503_jpg.rf.d86f234377e20d373bd776409b92f2ae.jpg,train
dataset_2,train,20241018_153923,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/20241018_153923_jpg.rf.05176a72fdea1d99b7dccae383259b50.jpg,train
dataset_2,train,0f777731-test_image_80,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/0f777731-test_image_80_jpg.rf.5defd87417ecb77e3a35dbd62257cc22.jpg,train
dataset_2,train,1729063781146,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1729063781146_jpg.rf.f7a6a3f7febcc2c226dbbaf632e5974c.jpg,train
dataset_2,val,train_4_640_aug_03,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/train_4_640_aug_03_noise_jpg.rf.fbe39ea5351bc31ea4233c9020dcad34.jpg,train
dataset_2,train,8eda3291-IMG_20220927_111046,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/8eda3291-IMG_20220927_111046_jpg.rf.f81d47fe4c65a03d0985fdc3dd4fb601.jpg,train
dataset_2,train,90ac2bd2-IMG_20220927_110741,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/90ac2bd2-IMG_20220927_110741_flipped_jpg.rf.661a3cbdb3b138ff6b3f297501d900c4.jpg,train
dataset_2,train,60d34601-IMG_20220927_111115,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/60d34601-IMG_20220927_111115_jpg.rf.4aef4c4a1c691292178845daa2169a4c.jpg,train
dataset_2,val,61537df5-IMG_20220927_110750,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/61537df5-IMG_20220927_110750_flipped_jpg.rf.312e7b2052df3bd0c3416e46540d8df0.jpg,train
dataset_2,val,e0d06f16-IMG_20220927_111457,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/e0d06f16-IMG_20220927_111457_flipped_jpg.rf.dc34b798af748b523f6d65499c7ebe0d.jpg,train
dataset_2,val,f055ebcf-IMG_20220927_111655,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/f055ebcf-IMG_20220927_111655_flipped_jpg.rf.061db1b3843129ebac40285381937a3a.jpg,train
dataset_2,train,b8c93401-IMG_20220927_110906,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/b8c93401-IMG_20220927_110906_flipped_jpg.rf.9e77b4333c65518255af716e2afc3e2e.jpg,train
dataset_2,train,1728981481001,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1728981481001_jpg.rf.09d87a5d21bb0a4d97974400ee374b9b.jpg,train
dataset_2,train,1729063781096,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1729063781096_jpg.rf.de13afbe41a01d03cd9b14ac97d0a184.jpg,train
dataset_2,train,7e7b0079-test_image_70,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/7e7b0079-test_image_70_flipped_jpg.rf.6d436a9efc67221208eb80bd80fe9655.jpg,train
dataset_2,train,c9a83cd2-IMG_20220927_164840,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/c9a83cd2-IMG_20220927_164840_flipped_jpg.rf.447bdb095951090c84c882784dc084b9.jpg,train
dataset_2,test,a6a48862-test_image_67,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/a6a48862-test_image_67_flipped_jpg.rf.1428455cd9c9172057619ae351d254d3.jpg,train
dataset_2,train,62783037-IMG_20220927_111529,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/62783037-IMG_20220927_111529_jpg.rf.7720832df92913d84e592db6dc1e43d6.jpg,train
dataset_2,train,1096216d-test_image_29,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1096216d-test_image_29_jpg.rf.771a4cf2619fdde824ddbc7fb3672946.jpg,train
dataset_2,train,aa04fceb-test_image_5,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/aa04fceb-test_image_5_flipped_jpg.rf.33fa38f91d14f06d5a56d4189de9cb03.jpg,train
dataset_2,train,3684d951-IMG_20220927_110828,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/3684d951-IMG_20220927_110828_flipped_jpg.rf.980189fc606d0faaa2072a6dbd05c400.jpg,train
dataset_2,train,1728981481012,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1728981481012_jpg.rf.8ef44f573e23ec0d3f2f4edd29426fb5.jpg,train
dataset_2,train,train_2_640_aug_10,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/train_2_640_aug_10_combined_4_jpg.rf.831e079f78fe3c7d935b7743f650942e.jpg,train
dataset_2,train,32b256b8-IMG_20220927_110733,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/32b256b8-IMG_20220927_110733_jpg.rf.f95a0a3b684ae4dcfbd5c7a550c047bf.jpg,train
dataset_2,train,e9d2574a-IMG_20220927_111101,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/e9d2574a-IMG_20220927_111101_flipped_jpg.rf.67e3698e4d5f43078009af1582c2f5aa.jpg,train
dataset_2,train,ab1db58e-test_image_16,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/ab1db58e-test_image_16_flipped_jpg.rf.521c2fccffbff8f67a5aee8149682349.jpg,train
dataset_2,train,342d1c7e-IMG_20220927_111105,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/342d1c7e-IMG_20220927_111105_flipped_jpg.rf.8c6e855f9b1119ba3641da0ccb55d871.jpg,train
dataset_2,train,1729063780861,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/1729063780861_jpg.rf.8c8fcacb7c28ca02c1868ebb9f80a76c.jpg,train
dataset_2,train,8540df67-IMG_20220927_111653,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/8540df67-IMG_20220927_111653_jpg.rf.34e5914524405a635d10b8a0cff9f1dd.jpg,train
dataset_2,train,104a2aed-IMG_20220927_110828,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/104a2aed-IMG_20220927_110828_jpg.rf.3a778bbcd6f467f9cac13952ffe35574.jpg,train
dataset_2,train,e3782b76-test_image_9,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/train/images/e3782b76-test_image_9_jpg.rf.6c5167994efd0bef3b8a575392ccccf0.jpg,train
dataset_2,train,1728981480938,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1728981480938_jpg.rf.67d35420e06ebc3aea04ed9b848f8ae1.jpg,valid
dataset_2,test,7da0c4a9-IMG_20220927_110737,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/7da0c4a9-IMG_20220927_110737_jpg.rf.47c33ef4fa74c28fb8f4d959233e7121.jpg,valid
dataset_2,train,b487d132-test_image_13,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/b487d132-test_image_13_jpg.rf.12863ac3dfc4bf85aad0012b663b6e12.jpg,valid
dataset_2,test,5484642e-test_image_82,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/5484642e-test_image_82_jpg.rf.6b163c26a0e0c184c8e1c367b2a3dc7a.jpg,valid
dataset_2,train,af3f4ca0-IMG_20220927_111041,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/af3f4ca0-IMG_20220927_111041_flipped_jpg.rf.ee4f2767b3baae1c8a866112a7ca8c7f.jpg,valid
dataset_2,train,96df48b6-IMG_20220927_111121,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/96df48b6-IMG_20220927_111121_flipped_jpg.rf.ceff49467dada7ea83685000eacb5135.jpg,valid
dataset_2,train,f480d868-IMG_20220927_111454,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/f480d868-IMG_20220927_111454_jpg.rf.26510076cf6beef2c8d0bc9e674688cb.jpg,valid
dataset_2,train,17edcdc7-IMG_20220927_110746,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/17edcdc7-IMG_20220927_110746_flipped_jpg.rf.58ab6b39f28dd32ad22125b841d92749.jpg,valid
dataset_2,val,train_5_640_aug_04,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_5_640_aug_04_blur_jpg.rf.b348f75a9817c15e9ebd33b763b763d7.jpg,valid
dataset_2,train,1729063780999,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063780999_jpg.rf.ccf3863eacc6d65004dc9402173f64c0.jpg,valid
dataset_2,train,1729063780824,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063780824_jpg.rf.5a8f872c0cef3241785bc036a96622e5.jpg,valid
dataset_2,train,592ca239-test_image_79,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/592ca239-test_image_79_jpg.rf.a770a2b3c504e704bada7aa097e8dcb4.jpg,valid
dataset_2,train,bd8d0c4c-test_image_67,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/bd8d0c4c-test_image_67_jpg.rf.465a28b11c56ce806afa6d55d485ad84.jpg,valid
dataset_2,train,train_2_640_aug_05,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_2_640_aug_05_flip_jpg.rf.e2ae2c7c7fab6e5b104faf2d0218e79c.jpg,valid
dataset_2,train,train_3_640_aug_06,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_3_640_aug_06_crop_jpg.rf.86cb58e9c0b54dcbf3664d13c4a348cb.jpg,valid
dataset_2,val,fc76d025-IMG_20220927_164838,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/fc76d025-IMG_20220927_164838_jpg.rf.6a9dacd81c480e093109c81ebcdb82ef.jpg,valid
dataset_2,train,train_4_640_aug_09,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_4_640_aug_09_combined_3_jpg.rf.1b54b66e43f46bb1e964562e41e6853e.jpg,valid
dataset_2,train,b98a6438-IMG_20220927_164656,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/b98a6438-IMG_20220927_164656_jpg.rf.6cd980f8cd42edd5af145ac32397b5ee.jpg,valid
dataset_2,train,train_2_640_aug_06,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_2_640_aug_06_crop_jpg.rf.c30ac8eea8c6112f510b6c3e0cfacc2e.jpg,valid
dataset_2,test,20241018_153924,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/20241018_153924_jpg.rf.4d20d4c9d1de3d3d062e9009dc8426b3.jpg,valid
dataset_2,train,aa4288d7-test_image_32,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/aa4288d7-test_image_32_jpg.rf.2460ae4e43157ad5c1ccc6e1208eada6.jpg,valid
dataset_2,train,977c824e-IMG_20220927_111701,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/977c824e-IMG_20220927_111701_flipped_jpg.rf.e2a86524a42e9835197a7c49e910c9de.jpg,valid
dataset_2,train,train_2_0_640,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_2_0_640_jpg.rf.ceac780a7cea2f02500dbf9c0724fa55.jpg,valid
dataset_2,val,train_4_640_aug_07,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_4_640_aug_07_combined_1_jpg.rf.fa316862c0e4a588ee0c898a30109dde.jpg,valid
dataset_2,train,3eb38764-IMG_20220927_164647,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/3eb38764-IMG_20220927_164647_flipped_jpg.rf.3a3d5f2d8a7b3714bc8823b27527a34b.jpg,valid
dataset_2,test,717f7ff5-IMG_20220927_164857,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/717f7ff5-IMG_20220927_164857_flipped_jpg.rf.9ef9c1f2cdf2c6ba5b03dc2b34bab7a8.jpg,valid
dataset_2,train,1729063780537,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063780537_jpg.rf.173714dd7d00fa3811f015602c7e4cf0.jpg,valid
dataset_2,train,1729063780725,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063780725_jpg.rf.1a79385bfcbad1c43e5e70657d6016de.jpg,valid
dataset_2,val,1000001797,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1000001797_jpg.rf.1c9e0e7c92554df6efe4c5ec76488933.jpg,valid
dataset_2,train,cb301786-test_image_50,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/cb301786-test_image_50_flipped_jpg.rf.81bb44f7e562cb39645ebe89f220ba13.jpg,valid
dataset_2,train,1729063781485,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063781485_jpg.rf.a0553de75df0b8e1d4cf3e3610286de6.jpg,valid
dataset_2,train,train_1_640_aug_05,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_1_640_aug_05_flip_jpg.rf.d027c7e8fd2fb358523983fae51598c2.jpg,valid
dataset_2,train,109cfe24-test_image_45,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/109cfe24-test_image_45_jpg.rf.059aeffb3835075525faf85925cd0bb0.jpg,valid
dataset_2,train,train_5_640_aug_01,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_5_640_aug_01_rotation_jpg.rf.34941ffb6f6879697b83a1be5879e29f.jpg,valid
dataset_2,train,1729063781040,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063781040_jpg.rf.a4e060a9ac85182482095b93b8d68396.jpg,valid
dataset_2,val,ed3e14f5-IMG_20220927_111041,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/ed3e14f5-IMG_20220927_111041_jpg.rf.4a693b2d4a1072af1f4463a4b76fa5d1.jpg,valid
dataset_2,val,bf2c3738-IMG_20220927_110926,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/bf2c3738-IMG_20220927_110926_jpg.rf.176587a15899f19c90fa6cd8809c8afe.jpg,valid
dataset_2,val,87885cc1-1664350647327,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/87885cc1-1664350647327_flipped_jpg.rf.792bcb3c0d92b19a8a1b2497d607e7b7.jpg,valid
dataset_2,test,train_4_640_original,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_4_640_original_jpg.rf.ae723765efd49a767bb016b93cf1508b.jpg,valid
dataset_2,train,1729063780758,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063780758_jpg.rf.098d824a7f30871a6921d2759bcb85e6.jpg,valid
dataset_2,val,c4429012-IMG_20220927_110733,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/c4429012-IMG_20220927_110733_flipped_jpg.rf.0e6c4362a3f78b8f1176d8609dd13088.jpg,valid
dataset_2,train,train_2_640_aug_02,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_2_640_aug_02_brightness_jpg.rf.cc019b50d36f785bd17a964ada368538.jpg,valid
dataset_2,test,1729063780647,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063780647_jpg.rf.94e656170153e94a961476e3fe59bb3d.jpg,valid
dataset_2,train,40b7b28c-test_image_80,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/40b7b28c-test_image_80_flipped_jpg.rf.fdcea4e7b3e02b3c827ff55bf31ed72d.jpg,valid
dataset_2,val,train_4_640_aug_01,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_4_640_aug_01_rotation_jpg.rf.dd7ac765e87d364df14e4c059d24f1aa.jpg,valid
dataset_2,train,6392,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/6392_jpg.rf.d4b027286f4074b83993e84f2cb8d552.jpg,valid
dataset_2,test,356cad67-test_image_74,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/356cad67-test_image_74_jpg.rf.fdecedb2f22457dd089c9a61a20e9360.jpg,valid
dataset_2,train,1729063781465,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063781465_jpg.rf.db2e25c680f652a4dd15a5619918627a.jpg,valid
dataset_2,test,train_2_640_original,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/train_2_640_original_jpg.rf.4a5419db2d1fca1d1fd0eaf8c057b593.jpg,valid
dataset_2,test,9f2565c5-IMG_20220927_111523,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/9f2565c5-IMG_20220927_111523_jpg.rf.1f97598a683468e5a30da689d8620991.jpg,valid
dataset_2,train,c4f449d2-IMG_20220927_110737,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/c4f449d2-IMG_20220927_110737_flipped_jpg.rf.5db7a883628deeb7f7fb2b6df4479f4b.jpg,valid
dataset_2,train,fc01d3af-IMG_20220927_164902,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/fc01d3af-IMG_20220927_164902_flipped_jpg.rf.084b4c2fb646ce21ac5084710c189951.jpg,valid
dataset_2,train,935d52d5-IMG_20220927_111659,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/935d52d5-IMG_20220927_111659_flipped_jpg.rf.73833132a710055abb66e191501de315.jpg,valid
dataset_2,train,37126bc5-test_image_53,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/37126bc5-test_image_53_jpg.rf.b31d5231267430639ca2bf6ecbd17f12.jpg,valid
dataset_2,train,6161b459-test_image_25,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/6161b459-test_image_25_jpg.rf.2fc19f5988469a7248dfdd7242785c59.jpg,valid
dataset_2,test,1729063781276,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/valid/images/1729063781276_jpg.rf.3debc8cd6d9b72033b6e9dc5c022ba30.jpg,valid
dataset_2,train,0b1c95db-IMG_20220927_111722,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/0b1c95db-IMG_20220927_111722_jpg.rf.b66b5442044dd177f55ea0d2e5d1b3ff.jpg,test
dataset_2,train,2b54f996-IMG_20220927_111043,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/2b54f996-IMG_20220927_111043_flipped_jpg.rf.3832d8d1dafd71443800e25afff55b1d.jpg,test
dataset_2,train,d9b6d116-test_image_48,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/d9b6d116-test_image_48_jpg.rf.3f693209f1171aeff6b94322d53bc49f.jpg,test
dataset_2,train,41e3d97d-IMG_20220927_110822,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/41e3d97d-IMG_20220927_110822_flipped_jpg.rf.b493b6e97f615d5c442913ee13fc7754.jpg,test
dataset_2,test,432062c1-IMG_20220927_111048,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/432062c1-IMG_20220927_111048_jpg.rf.8a81f5ae19f47eece77eb1993e1fd47f.jpg,test
dataset_2,train,train_3_640_aug_05,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/train_3_640_aug_05_flip_jpg.rf.c3172424eaf82be6caa29f99f8e43bc2.jpg,test
dataset_2,train,2637278f-IMG_20220927_111121,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/2637278f-IMG_20220927_111121_jpg.rf.f7a487728cc76a740bfe879eaa39449c.jpg,test
dataset_2,train,train_4_640_aug_06,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/train_4_640_aug_06_crop_jpg.rf.2674ff7356196268bb73065f7eb7a9bd.jpg,test
dataset_2,train,388f7776-IMG_20220927_111517,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_2/test/images/388f7776-IMG_20220927_111517_jpg.rf.dd03a432f012319c84e25be1b95491f4.jpg,test
