distance_m,ex_m,experiment,ey_m,height_error_m,pass,pass_rate,reprojection_rms_px,rotation_deg,rotation_p95_deg,sigma_px,tilt_error_deg,translation_m,translation_p95_m,view_angle_deg
2.0,0.12687749017730354,height_sensitivity,0.01212998130391625,0.05,0,,2.9027013533478834,1.1947986760092988,,,,0.12745600794048553,,
2.0,0.10352487667384125,height_sensitivity,0.0018323296220093856,0.05,0,,3.457859341225037,0.6056388994087456,,,,0.10354109098410029,,
2.0,0.0997581593577177,height_sensitivity,0.008904635987056696,0.05,0,,2.9794922716946015,0.5337973927417181,,,,0.10015479469552012,,
2.0,0.10553969836876398,height_sensitivity,0.023875381792124784,0.05,0,,4.012339217451942,1.7485739224425743,,,,0.10820656998301631,,
2.0,0.11325359776542454,height_sensitivity,0.025640927703985985,0.05,0,,4.367507406746366,2.7805993928012924,,,,0.11611991465865625,,
2.0,0.12109681244727266,height_sensitivity,0.025006303491953707,0.05,0,,4.969151605773708,1.2456652471986729,,,,0.12365174159396877,,
2.0,0.115913305215531,height_sensitivity,0.0029982576958278214,0.05,0,,2.464420300333858,0.11945374611588022,,,,0.11595207576925666,,
2.0,0.09950517874157017,height_sensitivity,0.009429012868234065,0.05,0,,2.534475041457159,0.5808559426871227,,,,0.09995092235723066,,
2.0,0.1070539798250878,height_sensitivity,0.023923693932550106,0.05,0,,3.1922890003670963,1.67789653322032,,,,0.1096945656255069,,
2.0,0.09769207758205534,height_sensitivity,0.026443590186973467,0.05,0,,3.4814683221462768,2.4250046150609705,,,,0.10120773431055019,,
2.0,0.10370028575395196,height_sensitivity,0.02301620454943371,0.05,0,,3.482572945936218,1.578141750007859,,,,0.10622379647382532,,
2.0,0.1234344741307627,height_sensitivity,0.007422773470665777,0.05,0,,3.4009615937923816,0.570620212611118,,,,0.12365745820586296,,
2.0,0.11018798623560366,height_sensitivity,0.01553726678396525,0.05,0,,3.268869700411793,1.1074135363847404,,,,0.11127802554760617,,
2.0,0.13514584727452705,height_sensitivity,0.006495336419226566,0.05,0,,3.4779827671090517,0.3017839338252202,,,,0.1353018456294988,,
2.0,0.11071248793576327,height_sensitivity,0.015009633217472586,0.05,0,,3.229641664669174,1.1157529110750204,,,,0.1117253063287346,,
2.0,0.10633032233628814,height_sensitivity,0.015547799026704374,0.05,0,,2.4252559193501297,1.0556572222690193,,,,0.10746102317916821,,
2.0,0.09171022823529817,height_sensitivity,0.0016965712627483535,0.05,0,,2.0411478122484015,0.19988810534852064,,,,0.09172591954851184,,
2.0,0.10503081300439199,height_sensitivity,0.005749348821740833,0.05,0,,3.070526650674255,0.7574032578379786,,,,0.10518805394262987,,
2.0,0.11393609861694287,height_sensitivity,0.006602107557958289,0.05,0,,4.543632211994963,0.09212976913636339,,,,0.11412722020734835,,
2.0,0.12466030789830063,height_sensitivity,0.0012499708716847912,0.05,0,,2.3827890525872464,0.22705367792985953,,,,0.1246665744796061,,
2.0,0.10599615908521809,height_sensitivity,0.02073696987480922,0.05,0,,4.14157607378548,1.475950837441701,,,,0.10800559087569313,,
2.0,0.10906322359503484,height_sensitivity,0.021399031063448436,0.05,0,,4.220618300556379,1.9428090155936104,,,,0.11114272477942493,,
2.0,0.11820702498177837,height_sensitivity,0.02102644311850202,0.05,0,,2.8094717680267416,1.367922347538041,,,,0.12006253397816646,,
2.0,0.11305669478192248,height_sensitivity,0.037502433360536935,0.05,0,,2.927790985782715,3.2013663013738096,,,,0.11911443549366421,,
2.0,0.10572723563050701,height_sensitivity,0.027884724181775202,0.05,0,,3.5726761802548905,2.208400159684743,,,,0.10934260924617827,,
2.0,0.11704805004143459,height_sensitivity,0.004628611876047733,0.05,0,,3.035754392391835,0.7318115086923171,,,,0.11713953246620573,,
2.0,0.11950296798660265,height_sensitivity,0.0029416613522456397,0.05,0,,3.206480485670879,0.47025005461668457,,,,0.11953916817979901,,
2.0,0.0994849485355922,height_sensitivity,0.0021184787964100486,0.05,0,,2.6551051166271136,0.005240249417823861,,,,0.09950750191588706,,
2.0,0.10670147060007062,height_sensitivity,0.008001508173356216,0.05,0,,2.9033380635015473,0.577163136470773,,,,0.1070010652342584,,
2.0,0.11292684136238718,height_sensitivity,0.017277316300839837,0.05,0,,2.2097127814262887,1.5714749336240743,,,,0.11424087341510054,,
2.0,0.10697874325188916,height_sensitivity,0.006907031773672402,0.05,0,,2.4494594726072454,0.17372601229041607,,,,0.10720148597699633,,
2.0,0.10882174209297713,height_sensitivity,0.002471902575502065,0.05,0,,3.273832440903544,0.4373165424723595,,,,0.1088498132956286,,
2.0,0.13127557200452866,height_sensitivity,0.011573628492254849,0.05,0,,4.043826682065186,0.8518504492464274,,,,0.13178476650050613,,
2.0,0.10489589607835592,height_sensitivity,0.008059559202600437,0.05,0,,4.071752399644408,0.4407776200010858,,,,0.10520506408258809,,
6.0,0.34330938475388795,height_sensitivity,0.0657618923946482,0.05,0,,1.6963320144103984,6.48177858043266,,,,0.3495510837508852,,
6.0,0.25897824208235765,height_sensitivity,0.07563090300894935,0.05,0,,0.8087041773030655,7.518334491890585,,,,0.26979578084547085,,
6.0,0.36842583189647193,height_sensitivity,0.017534616513978016,0.05,0,,3.093912587901475,0.13680525339952965,,,,0.36884286137174954,,
6.0,0.26901565035828057,height_sensitivity,0.029050494297485994,0.05,0,,1.5288985632287746,2.4727477487626857,,,,0.2705796580613867,,
6.0,0.20738496921478422,height_sensitivity,0.13079930911217946,0.05,0,,1.1537431469510016,10.95800057948074,,,,0.24518765205540116,,
6.0,0.26679512423600293,height_sensitivity,0.04471416957678632,0.05,0,,1.3547983856464887,4.407915030471855,,,,0.2705161645392856,,
6.0,0.3613795704363838,height_sensitivity,0.06395392827971307,0.05,0,,2.0195304322972656,5.323445704587044,,,,0.3669949575555391,,
6.0,0.3646451426260704,height_sensitivity,0.011336880907023818,0.05,0,,0.8902691329578459,1.4372381230316194,,,,0.36482133285964413,,
6.0,0.27828666188973283,height_sensitivity,0.07960342223586331,0.05,0,,1.2621633942895993,8.579055931414274,,,,0.2894480454544332,,
6.0,0.30809452382566516,height_sensitivity,0.12730365923753384,0.05,0,,1.4083883867374007,10.475231331534332,,,,0.3333593515511894,,
6.0,0.24270651538548815,height_sensitivity,0.007982568650078414,0.05,0,,1.9039738994569901,0.06743066661198327,,,,0.24283775244557715,,
6.0,0.29041511030819933,height_sensitivity,0.08988583864363858,0.05,0,,0.9844822096326917,7.775598184522067,,,,0.30400723722305334,,
6.0,0.4447312215459398,height_sensitivity,0.08806746588987922,0.05,0,,3.0222570842042926,7.927404791572712,,,,0.45336711169427457,,
6.0,0.17597659630166795,height_sensitivity,0.023948274161090615,0.05,0,,0.7045758201731175,1.828520658988026,,,,0.17759865506589564,,
6.0,0.21463819647777882,height_sensitivity,0.07529489013814657,0.05,0,,0.732089678960532,7.4283925931892725,,,,0.22746181188970852,,
6.0,0.301472591721307,height_sensitivity,0.026450634871335088,0.05,0,,1.7250719624324429,1.1169503026856944,,,,0.3026307314934466,,
6.0,0.1693725180893919,height_sensitivity,0.09863801348469156,0.05,0,,0.2483562777217133,7.322339225956966,,,,0.1960012948634462,,
6.0,0.285791012787306,height_sensitivity,0.12864956443321635,0.05,0,,0.7723418487901859,11.603247784659203,,,,0.31341221006663156,,
6.0,0.39734757181029945,height_sensitivity,0.11412563422740801,0.05,0,,2.2288330537158645,10.104315098255455,,,,0.4134123283253043,,
6.0,0.2712689372929731,height_sensitivity,0.08240923734904397,0.05,0,,2.1831905649799537,7.918691499078079,,,,0.283510350323423,,
6.0,0.2337367555949541,height_sensitivity,0.017290922985268152,0.05,0,,0.1436086981803856,0.9286059316044373,,,,0.23437544012489403,,
6.0,0.3117067286498276,height_sensitivity,0.16640914417041366,0.05,0,,3.0773082562913916,13.127963559392981,,,,0.3533455644961555,,
6.0,0.3071183690423185,height_sensitivity,0.0404590626117499,0.05,0,,1.8400967496892988,3.4873440325746685,,,,0.3097718972899821,,
6.0,0.2850680200093585,height_sensitivity,0.09629523039735192,0.05,0,,1.3888102315678352,9.632471747338315,,,,0.300892916881297,,
6.0,0.29250154811019247,height_sensitivity,0.033439182171934465,0.05,0,,1.348314868598661,1.4536885935574446,,,,0.29440675017938545,,
6.0,0.31199861673950213,height_sensitivity,0.0316873244317942,0.05,0,,2.0941763151968393,3.3346836472844075,,,,0.31360360867982456,,
6.0,0.3074092603260299,height_sensitivity,0.027301813657858245,0.05,0,,0.9763427447823301,1.740684732596037,,,,0.3086192514461877,,
6.0,0.22354900708708847,height_sensitivity,0.006794499960601164,0.05,0,,0.9315158186674957,0.8981205301728039,,,,0.2236522385296819,,
6.0,0.20771470708913586,height_sensitivity,0.015277284979254607,0.05,0,,1.1760530182316802,0.42431934467748533,,,,0.2082757666591648,,
6.0,0.2928091609431487,height_sensitivity,0.14438103605333266,0.05,0,,1.7032420768753378,13.879488428186875,,,,0.3264706545833247,,
6.0,0.3163114978586057,height_sensitivity,0.11901956956509092,0.05,0,,1.5717335166310904,9.366980611611325,,,,0.3379624559281907,,
6.0,0.320730043423862,height_sensitivity,0.0031215044623688895,0.05,0,,1.3734803859148497,0.5518626691244037,,,,0.3207452330819291,,
6.0,0.27799505032758365,height_sensitivity,0.07901015075533294,0.05,0,,0.13576444528143944,7.3863246081188265,,,,0.2890049340911262,,
6.0,0.15837359955912333,height_sensitivity,0.05486528992441882,0.05,0,,0.8132653651984082,5.452123552305125,,,,0.16760786698661875,,
6.0,0.2693940730826334,height_sensitivity,0.06369370866620788,0.05,0,,0.5864831694592884,5.990100526688082,,,,0.27682134154668603,,
6.0,0.4483786836306036,height_sensitivity,0.05625327687724936,0.05,0,,1.396407772947662,5.4651718532983296,,,,0.45189365462876485,,
6.0,0.36298299378862353,height_sensitivity,0.07822426577802835,0.05,0,,1.578086386114278,6.7514323056698515,,,,0.3713161584637323,,
6.0,0.2909963079375606,height_sensitivity,0.044170668733087476,0.05,0,,1.6826089847535988,2.7501928611961546,,,,0.2943295758322968,,
6.0,0.1378294978696637,height_sensitivity,0.06278429201013622,0.05,0,,0.5680720969552863,5.2840351876182865,,,,0.1514557288656249,,
6.0,0.4156765270210343,height_sensitivity,0.013260885280957523,0.05,0,,2.2158778837831195,0.36258557260515545,,,,0.41588799717556574,,
6.0,0.24907628513050284,height_sensitivity,0.14452991651431848,0.05,0,,0.9107306488285825,11.782634339117777,,,,0.28797203437495006,,
6.0,0.37797034191331136,height_sensitivity,0.04379104435645325,0.05,0,,2.6098567521311367,4.179644975122187,,,,0.3804986661368136,,
6.0,0.2941039496825013,height_sensitivity,0.05253127753310153,0.05,0,,0.7485712703467673,5.12302743427864,,,,0.2987585452135336,,
6.0,0.22083145070009724,height_sensitivity,0.016207573350197225,0.05,0,,0.7824720536368899,1.1156016649031244,,,,0.2214254164548675,,
6.0,0.3340148814737107,height_sensitivity,0.09043684851767837,0.05,0,,1.4532713949716423,7.744166285094309,,,,0.34604156486715076,,
6.0,0.2231421344541662,height_sensitivity,0.06235472540841021,0.05,0,,0.7738189611144074,5.755621568142601,,,,0.23169057803354762,,
6.0,0.19683701860346403,height_sensitivity,0.05510296606083968,0.05,0,,1.8701152607055633,5.941761324034786,,,,0.2044043755926044,,
6.0,0.3404042739845874,height_sensitivity,0.10660010360724283,0.05,0,,2.169191160726644,9.241808099990465,,,,0.35670527307014815,,
6.0,0.353471086897609,height_sensitivity,0.06061387514926206,0.05,0,,0.46081897740865163,6.5460945377455175,,,,0.35863052175349963,,
6.0,0.3615325141665151,height_sensitivity,0.01859819411165143,0.05,0,,1.430745818143051,0.7506419415741732,,,,0.3620105683868582,,
6.0,0.1847021870992469,height_sensitivity,0.05705619606532708,0.05,0,,0.7295976444687072,4.462156477851636,,,,0.19331401249958644,,
6.0,0.22817388910677217,height_sensitivity,0.011640037902016977,0.05,0,,0.9833655204399603,0.9166318172830188,,,,0.22847059800436018,,
6.0,0.30697485630307053,height_sensitivity,0.05024636383819761,0.05,0,,1.6055327850906838,2.231454493421978,,,,0.3110598969350619,,
6.0,0.24565007498380087,height_sensitivity,0.012161535073528174,0.05,0,,0.3210179046700755,1.3070458635211821,,,,0.24595093469001422,,
6.0,0.3071296867663502,height_sensitivity,0.048576311407133935,0.05,0,,1.7755415626440638,4.62199311574139,,,,0.310947427265638,,
6.0,0.2936436648067664,height_sensitivity,0.014221095961878335,0.05,0,,1.4439604691025636,1.3912788592402023,,,,0.29398782534571993,,
6.0,0.36386562625683894,height_sensitivity,0.06031077560730048,0.05,0,,3.0710350503142796,3.4604215167315147,,,,0.3688300199626323,,
6.0,0.35421532321778226,height_sensitivity,0.052265376741766144,0.05,0,,3.0874921580012895,3.6710583923789954,,,,0.35805050594607,,
6.0,0.21503087506033047,height_sensitivity,0.04465087366658699,0.05,0,,1.1385504420671078,4.541434626753841,,,,0.21961779925224859,,
6.0,0.37856697380144055,height_sensitivity,0.08536515042376834,0.05,0,,1.5147187408430338,6.713634237111961,,,,0.3880723676842416,,
6.0,0.38288900427620476,height_sensitivity,0.046058104670291845,0.05,0,,1.7719890589894196,4.205309336494906,,,,0.3856492429675483,,
6.0,0.400888938649997,height_sensitivity,0.020443852294263008,0.05,0,,1.8059830309312679,2.2253603635585364,,,,0.4014098805816203,,
6.0,0.17910990986089104,height_sensitivity,0.001700736800922854,0.05,0,,1.6468606476182763,0.024790944031735762,,,,0.17911798434563328,,
6.0,0.3717151100964031,height_sensitivity,0.05990236146101104,0.05,0,,1.8099424300952658,3.2541819199971656,,,,0.3765108444422109,,
6.0,0.27271002882470086,height_sensitivity,0.05955017587626423,0.05,0,,0.6393668364779198,5.25066820461754,,,,0.2791361375179917,,
6.0,0.23246177600638163,height_sensitivity,0.04927443829777882,0.05,0,,0.8690557015536571,3.6461622843148405,,,,0.23762669793944188,,
6.0,0.25367089215613525,height_sensitivity,0.013280234772237928,0.05,0,,1.2742664854412973,0.46137113978912225,,,,0.25401827919048536,,
6.0,0.4043595630397494,height_sensitivity,0.007406773540755522,0.05,0,,1.4461858982005389,1.1654541211159994,,,,0.404427393379802,,
6.0,0.2061530343222291,height_sensitivity,0.0760137137002955,0.05,0,,0.9011734666528695,6.998900629732219,,,,0.21972063678856535,,
6.0,0.3609764181844817,height_sensitivity,0.12468222279345746,0.05,0,,1.6937627713784684,11.458903952592152,,,,0.3819026461888097,,
6.0,0.2816021605512198,height_sensitivity,0.10981012831268348,0.05,0,,3.73940467346748,8.60608067241364,,,,0.30225492734968434,,
6.0,0.21510414799317967,height_sensitivity,0.021212720493678047,0.05,0,,1.0233565838807657,1.506832523609745,,,,0.21614757457490624,,
6.0,0.22015957480171888,height_sensitivity,0.06590198451918483,0.05,0,,1.0885617342514524,5.291513083516236,,,,0.22981146607695738,,
6.0,0.2693614805246334,height_sensitivity,0.1295079820616155,0.05,0,,0.9294621421765542,10.976428914527816,,,,0.29887777536661064,,
6.0,0.28191007831132264,height_sensitivity,0.07354436858670942,0.05,0,,1.0625324673234127,5.5248639246131575,,,,0.29134527009085603,,
6.0,0.27560118595439587,height_sensitivity,0.1161748332239806,0.05,0,,2.039262888271891,11.234015949792564,,,,0.2990862844967806,,
6.0,0.2376150294849264,height_sensitivity,0.029171161379209203,0.05,0,,0.28463552921187046,2.4669945506137765,,,,0.2393989534090204,,
6.0,0.2639364249810363,height_sensitivity,0.10294640307061569,0.05,0,,0.7308634658101512,10.78208891847541,,,,0.2833026620717636,,
6.0,0.23838799740746008,height_sensitivity,0.1731781714500923,0.05,0,,1.6771613332038544,15.866082446049887,,,,0.29465151683766494,,
6.0,0.33154883466701435,height_sensitivity,0.05169115264765145,0.05,0,,1.0289720570584149,5.379062985604804,,,,0.33555417600008797,,
6.0,0.26837917984572623,height_sensitivity,0.06400639257307475,0.05,0,,1.1492637428885926,4.739927156406026,,,,0.2759061479287535,,
6.0,0.13589321281114763,height_sensitivity,0.20449451734029428,0.05,0,,1.8903375577368948,17.366720634945437,,,,0.24552998372984058,,
6.0,0.3247874986358905,height_sensitivity,0.01691739969552706,0.05,0,,2.1249806717550035,0.47297857957883593,,,,0.3252277935272704,,
6.0,0.21509066400603327,height_sensitivity,0.10560404551737838,0.05,0,,2.077412628415149,8.671783179038044,,,,0.23961679442850584,,
6.0,0.3109160516856466,height_sensitivity,0.14226601628573465,0.05,0,,2.9527048086007768,13.742085917570506,,,,0.3419187192676128,,
6.0,0.27460893386355156,height_sensitivity,0.08519035574197133,0.05,0,,0.14417298221355898,8.918083400811042,,,,0.2875195006762499,,
6.0,0.28454887552837516,height_sensitivity,0.07587604945903886,0.05,0,,1.440503739204318,7.276955303403497,,,,0.29449148959855065,,
6.0,0.3431703389058747,height_sensitivity,0.04333468424493063,0.05,0,,1.6131505389377783,3.0165088955428985,,,,0.34589561483687636,,
6.0,0.2049817070975708,height_sensitivity,0.01669817629722239,0.05,0,,1.8515640037825496,0.7504503124899884,,,,0.2056607141295766,,
6.0,0.37522275984256925,height_sensitivity,0.04353437852817475,0.05,0,,2.8002013890017867,3.325784648590286,,,,0.37773980676877145,,
6.0,0.2571889591015788,height_sensitivity,0.118514006134478,0.05,0,,1.4903322618116157,9.252313931302012,,,,0.2831814441904636,,
6.0,0.3260295206370225,height_sensitivity,0.022955657311761447,0.05,0,,1.4000477130810807,3.531556679942611,,,,0.3268366725589736,,
6.0,0.21952710754680282,height_sensitivity,0.004475726003090152,0.05,0,,0.2649301090414741,0.12641235351338764,,,,0.21957272843210804,,
6.0,0.16869489902977097,height_sensitivity,0.030588964493423448,0.05,0,,0.9587149240762577,2.058781484701484,,,,0.17144577483112422,,
6.0,0.2417529301519039,height_sensitivity,0.05146947506849566,0.05,0,,0.45208761807106457,5.207182371153436,,,,0.24717116761640673,,
6.0,0.2602324354059089,height_sensitivity,0.04170874429119508,0.05,0,,1.6101772577850288,4.029541673750373,,,,0.2635536753445849,,
6.0,0.24002394283571427,height_sensitivity,0.06860149617944283,0.05,0,,0.8047465805652633,5.9571768048649005,,,,0.2496350504485705,,
6.0,0.3945702431736038,height_sensitivity,0.03943572680790409,0.05,0,,1.6674479913483806,3.4396017060086024,,,,0.3965360681538874,,
6.0,0.22392471202853503,height_sensitivity,0.09511949594365185,0.05,0,,1.141019507518339,8.22282329052922,,,,0.24328994053523204,,
6.0,0.2008168573631126,height_sensitivity,0.010328848816384645,0.05,0,,2.7097533203286637,1.6229740683234013,,,,0.20108230981135175,,
2.0,0.22938761558275012,height_sensitivity,0.012394151526527963,0.1,0,,5.685144461344914,0.6319690860927096,,,,0.22972220871043808,,
2.0,0.22342681604674253,height_sensitivity,0.009906955476168374,0.1,0,,6.398145082060551,0.5332082348266454,,,,0.223646350060965,,
2.0,0.22822621469207638,height_sensitivity,0.011988885853968062,0.1,0,,5.744819524413975,0.9416457687798356,,,,0.22854089011967468,,
2.0,0.2158936181676867,height_sensitivity,0.03584609015411436,0.1,0,,6.345135917680428,2.9685007304837825,,,,0.21884925529887417,,
2.0,0.2224061922877416,height_sensitivity,0.019365467845156175,0.1,0,,5.942752115240015,1.5272723690285375,,,,0.22324770035275543,,
2.0,0.22393206703097412,height_sensitivity,0.004971171384080866,0.1,0,,5.684841804658236,1.1072420689041849,,,,0.2239872388992163,,
2.0,0.20776574635163714,height_sensitivity,0.02744313289636716,0.1,0,,5.8870112405315655,1.9515360466390632,,,,0.20957034833253604,,
2.0,0.2324990000061642,height_sensitivity,0.011329414362489954,0.1,0,,5.94662803057856,0.5781397543574087,,,,0.23277487113875356,,
2.0,0.23047899197376953,height_sensitivity,0.0158928772038689,0.1,0,,7.090269440446617,1.5078091353247203,,,,0.23102629566147265,,
2.0,0.22628219786647374,height_sensitivity,0.0012651208330933163,0.1,0,,6.669051392392951,0.40307456295735733,,,,0.2262857344200122,,
2.0,0.20584366397538556,height_sensitivity,0.019322910021898385,0.1,0,,5.941330005763368,1.0259658055421141,,,,0.20674861269311054,,
2.0,0.22620601019573972,height_sensitivity,0.01091198321816515,0.1,0,,6.576912586608927,0.736556124173859,,,,0.22646904959934067,,
2.0,0.22252778097218195,height_sensitivity,0.007470337718018815,0.1,0,,6.301207994435859,1.3037754378786417,,,,0.2226531366274112,,
2.0,0.21755357996966618,height_sensitivity,0.010578909751059235,0.1,0,,5.048314432783903,1.002031076814177,,,,0.21781063676767257,,
2.0,0.20604829792753687,height_sensitivity,0.022554723720487915,0.1,0,,6.767492441426728,1.8698899428155187,,,,0.20727907912025886,,
2.0,0.22711224599211244,height_sensitivity,0.015657189969463938,0.1,0,,5.686509717269496,1.276201443698909,,,,0.22765131204832023,,
2.0,0.2168256147713934,height_sensitivity,0.0005765232867443453,0.1,0,,5.966643988650425,0.15209462410663832,,,,0.2168263812364465,,
2.0,0.2172159738682371,height_sensitivity,0.007522293391547994,0.1,0,,5.948288400045601,0.45709543807208775,,,,0.21734618515491638,,
2.0,0.22334840294756209,height_sensitivity,0.009921277192652607,0.1,0,,5.4271679276857805,1.0469901173050289,,,,0.22356864905518395,,
2.0,0.20834363266197453,height_sensitivity,0.021419655515762373,0.1,0,,5.783371704354556,1.6250473678963715,,,,0.20944180794006173,,
2.0,0.22460093502390066,height_sensitivity,0.008439980803249994,0.1,0,,6.792482616625964,1.138215861404774,,,,0.22475945650755091,,
2.0,0.207533390268829,height_sensitivity,0.01940071696647936,0.1,0,,5.951030830223436,1.272405572052321,,,,0.20843823040720608,,
2.0,0.22152612044299946,height_sensitivity,0.01057201394568838,0.1,0,,6.566483160758557,0.7715537967233672,,,,0.2217782440127844,,
2.0,0.21236655975712715,height_sensitivity,0.004439174152492979,0.1,0,,5.09597786520925,0.018968645821729524,,,,0.21241295151245748,,
2.0,0.21349262350700293,height_sensitivity,0.0013755881402115625,0.1,0,,6.035686237535235,0.11146875737699702,,,,0.2134970550959296,,
2.0,0.22116885286382715,height_sensitivity,0.01593873651426835,0.1,0,,5.347122897952525,1.6139327741149714,,,,0.22174242895479543,,
2.0,0.20792302375355254,height_sensitivity,0.009494305938685445,0.1,0,,7.0071303229824755,0.1314405506834646,,,,0.2081396782261319,,
2.0,0.2217502157940845,height_sensitivity,0.0005510351271855831,0.1,0,,5.115527993121373,0.0063553974291039594,,,,0.22175090043658094,,
2.0,0.21512936708993502,height_sensitivity,0.010290201888384042,0.1,0,,5.880290804225734,0.5374780674142698,,,,0.21537533015510324,,
2.0,0.21136817794299922,height_sensitivity,0.009329381375103977,0.1,0,,6.5037021986487025,0.8742068203477231,,,,0.21157396816193036,,
2.0,0.2066475148068827,height_sensitivity,0.002640270433984532,0.1,0,,6.0206300102865695,0.25217995284546646,,,,0.2066643810718852,,
2.0,0.20264831816365492,height_sensitivity,0.01227290452135476,0.1,0,,5.6531215813911535,1.194932773792317,,,,0.20301961737711013,,
2.0,0.22604251160784727,height_sensitivity,0.0045141677785182415,0.1,0,,5.934517242251588,0.528537284559718,,,,0.2260875820665885,,
2.0,0.22517173728163442,height_sensitivity,0.0037030849166907113,0.1,0,,7.06603229190784,0.13618018392699582,,,,0.2252021849546083,,
2.0,0.20987404974075075,height_sensitivity,0.004988075195888386,0.1,0,,4.93337561810827,0.17861359018812095,,,,0.20993331714795285,,
2.0,0.21150964725215715,height_sensitivity,0.0001851768709101474,0.1,0,,6.405362507533423,0.5315478423756304,,,,0.21150972831339335,,
2.0,0.22234316428401169,height_sensitivity,0.008313195152230076,0.1,0,,7.3067121008026055,0.7931213781382667,,,,0.22249852115793056,,
2.0,0.2336542732355138,height_sensitivity,0.029573204099774587,0.1,0,,7.040447681982992,2.489581422244356,,,,0.235518351306099,,
2.0,0.2135651738741644,height_sensitivity,0.01632838733957636,0.1,0,,5.342550419439971,0.5850007856196839,,,,0.2141884677684896,,
2.0,0.20674384039938598,height_sensitivity,0.006942764968705759,0.1,0,,6.489811045735664,0.1117504342334712,,,,0.20686038172762194,,
2.0,0.20772096932432849,height_sensitivity,0.009910556933664102,0.1,0,,5.592087737806637,0.5415887154304642,,,,0.20795725579015994,,
2.0,0.18532138582461366,height_sensitivity,0.009772259558506663,0.1,0,,7.081427394447967,0.5133078585217561,,,,0.18557885952024314,,
2.0,0.21814355780475392,height_sensitivity,0.008512898999445191,0.1,0,,6.043386515699874,0.010058373368309503,,,,0.2183095995623893,,
2.0,0.2048891912054187,height_sensitivity,0.014229382005020205,0.1,0,,7.160129963205157,1.2987383104745902,,,,0.20538270614892437,,
2.0,0.21394606980132824,height_sensitivity,0.026393176764422564,0.1,0,,5.728838185229763,1.3265563648369039,,,,0.2155679024417895,,
2.0,0.22626343356145062,height_sensitivity,0.009368935916632603,0.1,0,,6.672446099707236,1.4773783265273153,,,,0.22645732120474035,,
2.0,0.22987705081332743,height_sensitivity,0.013433034471462312,0.1,0,,6.663441802094551,0.8069100260604785,,,,0.23026920094911654,,
2.0,0.22306212088071486,height_sensitivity,0.05390594518225458,0.1,0,,5.631835833184399,3.6493529185997318,,,,0.2294832470961549,,
2.0,0.21836188585929106,height_sensitivity,0.008453915086742746,0.1,0,,4.650612787817314,0.3444998237585253,,,,0.21852547191647914,,
2.0,0.2210006682778114,height_sensitivity,0.0014147926485142334,0.1,0,,5.8440869101661415,0.43574051215861687,,,,0.22100519681101963,,
2.0,0.22900826306843491,height_sensitivity,0.0037350063713140437,0.1,0,,6.769525606940691,0.38873703077655364,,,,0.22903871905469445,,
2.0,0.2095349013197092,height_sensitivity,0.017273689790769594,0.1,0,,5.767783974255202,1.6025033053767572,,,,0.21024570204893134,,
2.0,0.21317291429751073,height_sensitivity,0.007813108274286504,0.1,0,,5.186469802527651,1.2121453183750077,,,,0.21331604733587106,,
2.0,0.20217384008800865,height_sensitivity,0.014465283816914889,0.1,0,,4.773738516107991,1.7587689141172405,,,,0.20269066592183171,,
2.0,0.22048585437955648,height_sensitivity,0.007434802093344505,0.1,0,,5.322099802954328,0.9762507003646874,,,,0.22061116985241291,,
2.0,0.19320482575902265,height_sensitivity,0.004609240408457572,0.1,0,,5.674925116484705,0.20382479700509748,,,,0.19325979870039517,,
2.0,0.23227260165641672,height_sensitivity,0.0023492301614389884,0.1,0,,6.476885497586682,0.36305980848487707,,,,0.23228448153630896,,
2.0,0.2158156847198054,height_sensitivity,0.009886107684631633,0.1,0,,5.474424244820444,0.7696318313970778,,,,0.21604199799166499,,
2.0,0.20099339920680448,height_sensitivity,0.009549323849330979,0.1,0,,6.051209603557941,0.3327403830885203,,,,0.2012201185535017,,
2.0,0.20546796711267623,height_sensitivity,0.001886083945931892,0.1,0,,6.102825760721813,0.09608500232934603,,,,0.20547662354162555,,
2.0,0.23125238425251116,height_sensitivity,0.012524836680055154,0.1,0,,6.851244512124598,1.3594230597694832,,,,0.23159131407790995,,
2.0,0.218733615361284,height_sensitivity,0.016866924010010262,0.1,0,,5.3478627182447545,1.4011672404322724,,,,0.21938297020183128,,
2.0,0.22060538919610284,height_sensitivity,0.004174541948529828,0.1,0,,6.292612631103198,0.10798082270758869,,,,0.22064488333710355,,
2.0,0.21632072108464362,height_sensitivity,0.01281737853885696,0.1,0,,5.695487411588691,0.6919929578580195,,,,0.21670011435896505,,
2.0,0.2026827908929274,height_sensitivity,0.0074621366532483325,0.1,0,,5.614345379743603,0.5702817489795109,,,,0.20282011046140835,,
2.0,0.2059685957523607,height_sensitivity,0.005005993679045499,0.1,0,,6.672051705675579,0.9177888414201334,,,,0.20602942122161588,,
2.0,0.21634124243681896,height_sensitivity,0.0019029179665466774,0.1,0,,5.668106986604826,0.3363720970820907,,,,0.21634961122196147,,
2.0,0.2191195121427958,height_sensitivity,0.023971994959284794,0.1,0,,6.3685467514430805,1.68919544265691,,,,0.22042689750578265,,
2.0,0.20668923147725504,height_sensitivity,0.014929480738998614,0.1,0,,4.876245623941815,1.2428455657645543,,,,0.20722771968005257,,
